#OTU ID	S0203-T6	S0204-T6	S0407-T6	S0408-T6	S0713-T6	S0714-T6	S1019-T0	S1020-T0	S1121-T0	S1121-T6	S1122-T0	S1122-T6	S1223-T0	S1223-T6	S1224-T0	S1224-T6	S1325-T0	S1326-T0	S1427-T0	S1427-T6	S1428-T0	S1428-T6	S1529-T0	S1529-T6	S1530-T0	S1530-T6	S1631-T0	S1631-T6	S1632-T0	S1632-T6	S1-T0	S10-T0	S11-T0	S12-T0	S13-T0	S14-T0	S15-T0	S16-T0	S17-T0	S19-T0	S2-T0	S20-T0	S21-T0	S22-T0	S23-T0	S24-T0	S25-T0	S26-T0	S3-T0	S4-T0	S5-T0	S6-T0	S7-T0	S8-T0	S9-T0	S0509-T0	S0510-T0	S0611-T0	S0612-T0	S0713-T0	S0714-T0	S0815-T0	S0816-T0	S0917-T0	S0918-T0
PWY-7402	0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.075	0.0	0.0	0.0	0.0	0.0	0.0	0.0071	0.024	0.0298	0.0502	0.0	0.0	0.0	0.0	0.0266	0.0481	0.0	0.0	0.0	0.0	0.0	0.0023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7415	0.0	0.0	0.0	0.0	0.0	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.0	0.0	0.0	0.0	0.0001	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7431	281.4893	87.2626	335.0712	396.4002	341.6543	863.4522	527.1726	405.1966	372.4523	490.839	334.1468	586.2732	201.6168	668.0991	606.6164	75.6618	189.2038	262.3224	266.0246	689.0623	450.281	761.967	85.6185	160.8535	384.8317	172.1606	329.7869	564.5259	465.0551	325.0691	478.3522	515.8064	1595.0298	224.4347	73.4369	689.4815	440.5978	898.5742	903.3832	80.7043	79.1025	238.9507	311.4535	157.1954	89.0818	71.8616	37.5814	72.5215	626.0554	697.3036	1638.933	460.4982	35.2766	194.4178	79.6551	334.2875	122.5392	78.1088	265.5874	222.2571	217.596	397.5882	319.696	675.359	409.0014
PWY-7446	54.0062	16.0947	21.6421	20.0353	12.2253	34.7998	22.0872	23.0692	27.4358	28.8182	65.7677	42.332	13.3628	31.9836	30.3997	3.8391	14.3426	12.9009	14.5828	20.0908	11.6967	16.5108	115.1007	55.0515	57.3164	38.5585	19.2988	21.3871	22.6734	16.8895	12.9222	57.5988	65.8063	12.8679	0.5967	32.9857	31.9819	35.2681	26.2609	5.0356	3.5618	66.4659	18.1663	173.2021	8.9971	17.2074	11.8062	2.6082	33.9209	25.8729	105.975	5.5798	40.5152	10.816	7.5169	23.256	14.0467	17.0559	28.8887	25.7091	15.4881	25.4785	48.2839	30.3041	23.4474
PWY-7456	2927.8784	1662.3236	2098.0924	3085.5794	3909.09	7257.3511	2833.0493	2237.0385	1259.6409	1222.5502	1671.0999	2690.9053	1356.4165	3340.5138	3608.7674	221.3967	4199.7989	3855.8997	2630.2279	3835.5731	2030.0649	2341.3944	2374.0443	2434.2245	3194.931	2131.5446	1028.5059	816.9822	2048.2844	1151.0138	3606.8514	7185.3056	11411.3465	6325.6825	5528.7926	8324.8793	3954.0442	6820.9985	6996.0978	1419.0533	2291.0157	2602.7519	4877.2616	2194.085	2938.0584	1953.2725	2359.1399	1222.748	2675.6399	5161.9465	7063.026	6558.4148	3479.9315	2413.3647	2622.2213	1538.5234	3153.9579	1210.8635	2758.9046	3073.6128	2982.8014	2214.7963	2317.4103	3431.7214	2532.6028
PWY-7483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7524	0.0007	0.0003	0.001	0.0007	0.001	0.0024	0.0015	0.0014	0.0016	0.0007	0.0005	0.0018	0.0009	0.0027	0.0022	0.0002	0.0003	0.0006	0.0007	0.0012	0.0007	0.0012	0.0	0.0003	0.0005	0.0003	0.0007	0.0012	0.0012	0.0007	0.0012	0.0014	0.0039	0.0001	0.0001	0.0011	0.0018	0.0027	0.0027	0.0002	0.0001	0.0013	0.0006	0.0002	0.0004	0.0003	0.0	0.0001	0.0015	0.0022	0.0108	0.0006	0.0002	0.0011	0.0002	0.0007	0.0007	0.0003	0.001	0.0004	0.0007	0.0015	0.0012	0.0013	0.0009
PWY-7527	6.968	2.6064	8.8403	7.6468	11.2728	24.0472	12.0924	11.3323	13.2549	7.7837	4.9122	18.0888	7.5735	24.3517	22.034	1.3369	2.4883	5.5822	7.1209	9.8857	5.9294	12.279	0.2693	2.3018	6.0435	2.6419	5.5661	11.1217	11.5381	6.0088	9.5829	11.2508	32.6152	1.11	1.9572	25.0093	15.1126	26.2445	26.9823	1.7619	0.5942	28.5606	4.8422	5.1119	3.6538	2.967	0.0	0.7342	33.4468	23.6178	98.8037	36.6482	1.8517	8.7767	1.2234	7.1127	6.0412	2.7639	7.9189	3.3992	7.2496	12.3605	9.8223	10.7743	7.3361
PWY-7528	0.0106	0.004	2.5343	1.5254	10.3082	0.0365	0.0225	0.0211	0.0247	0.0113	0.0068	0.0267	0.0141	0.0403	0.0326	0.0024	2.5439	5.3895	7.6462	0.0174	0.0107	0.0187	0.0005	0.0043	0.0072	0.0049	3.994	2.9127	0.0184	0.0112	0.0178	0.0209	29.9387	1.1997	0.001	0.0168	0.0268	0.0401	0.0408	0.0033	0.0008	0.0195	0.0089	0.0033	0.0054	0.0051	0.0	0.0014	0.0223	0.0327	35.3648	0.0091	0.0032	0.0161	0.0023	0.0112	0.0112	0.0051	0.0148	0.0063	0.0108	0.023	0.0182	0.02	0.0137
PWY-7539	13585.4998	9115.0806	11118.9103	10104.929	11627.4789	27321.1316	10643.7631	9205.4606	10886.4375	12396.9174	11552.1904	14945.7116	7196.5307	12087.3278	13142.2216	2829.7635	13964.2614	11104.9292	12052.0111	16722.4227	8423.8652	15036.8644	15632.4252	12401.3932	17425.1991	10808.6831	12838.2163	11955.9882	13352.336	8506.6676	13633.527	30240.014	45652.3577	21088.7653	19170.6196	27091.012	18818.7213	24264.1551	23975.0994	11974.6648	10904.3727	24304.0514	16430.41	11092.622	10643.5072	13512.0543	17168.9761	5888.2538	14861.7305	17546.1032	26782.5057	18646.6082	12745.9595	10006.3864	13411.5498	14015.3416	15664.3013	9733.519	13455.4267	14794.0332	13191.1238	12320.3238	14200.5363	23382.4603	15166.0971
PWY-7560	9800.743	8368.2997	9174.6614	8502.4988	10322.9974	24881.9649	9240.4559	7574.8508	7673.92	8162.2135	8140.8184	11280.3025	6381.6873	11366.9185	12528.5189	2363.4624	12224.8165	9069.0809	10663.6217	15175.2886	6946.644	10958.3311	11792.7806	9267.9034	12918.9453	9168.6162	8968.2816	8189.0338	9806.3838	6429.7717	11725.6984	25088.1945	39886.1545	19155.6908	13009.562	22556.3688	16385.9332	20882.5653	20762.1229	10485.293	7018.3865	19969.1263	15708.9727	9356.7399	7210.8898	11025.5242	12618.4082	3556.2453	12497.7473	16028.4052	26375.8818	16407.0653	11983.1587	7194.8084	9133.4037	10701.134	13855.6809	7241.3529	12011.9278	11990.544	11523.8996	8921.9305	10173.6857	19387.8193	11564.4777
PWY-7616	517.0966	238.3744	486.9147	317.734	448.9314	916.8585	671.9821	517.634	407.3372	929.2207	751.2931	667.6775	310.433	599.163	784.3116	132.0271	170.4757	312.7589	312.4959	596.056	489.7478	783.6661	388.2869	561.2244	1074.1434	447.4359	497.6149	708.4484	569.2991	451.6197	375.9409	929.4877	2281.1767	309.5387	356.6464	830.5771	452.5015	1016.4228	1246.3886	86.1413	127.1922	372.4708	397.6352	284.1274	111.0228	116.79	17.0523	123.2263	394.3538	814.5354	1739.5373	741.4812	50.8045	356.4768	82.4479	476.391	166.7659	132.3384	463.2888	351.279	166.3166	458.1672	673.7021	709.3153	339.6582
PWY-7644	0.7992	0.3277	0.5423	0.9973	0.9034	2.8757	0.7852	0.7341	0.861	0.3925	0.4307	1.2104	1.1236	3.378	2.3404	0.1212	0.8846	0.9308	0.9776	1.4503	0.3728	0.6499	0.0175	0.1493	0.6104	0.3767	0.9701	1.0313	0.8743	0.3908	1.5628	0.7308	6.9151	0.1258	0.0893	1.4709	1.4339	3.0495	3.7944	0.0832	0.0789	0.6717	0.679	0.3242	0.5027	0.4336	0.0	0.0477	0.7715	2.7533	6.1164	0.5412	0.3102	0.8515	0.1952	0.3912	0.9658	0.3813	0.5058	0.5649	0.3761	0.7915	1.1292	0.6968	0.4764
PWY-7663	19426.0869	12543.8411	15735.8661	15187.9956	17165.9264	37846.5535	14666.5669	11671.7813	15284.3366	16651.8552	15949.2033	20901.762	10521.5603	17740.1203	17608.2724	5628.4604	20947.8774	16449.2604	16878.7394	22806.9861	11565.4259	20260.2684	23023.8217	17069.0211	22652.7436	15878.0008	16744.5347	15781.3461	19033.013	11345.6128	19950.4308	42726.2697	60513.5548	30283.9231	31375.219	37651.3426	23617.1164	29008.6697	33810.0651	19120.7238	13896.1392	24088.0034	19310.4575	17299.435	18197.7702	18489.3023	21409.793	8369.6159	20681.4281	25899.7954	33880.2733	25977.7148	18607.7755	13838.6562	24167.4892	16753.2525	17494.7091	12593.2231	16505.7555	20843.3765	17932.3721	17253.856	20537.79	28913.49	19972.3919
PWY-7664	14158.0958	9392.4198	11018.1671	11553.6451	13472.7134	27819.6559	10848.3454	8342.7251	11409.1301	14298.2913	12183.7254	16973.6822	6458.2885	11712.0329	12357.9055	2095.2373	15636.5235	11993.2677	11750.5611	20050.5402	7976.4558	15724.6391	19921.9053	14272.3009	19441.5547	11501.2795	14203.567	12360.0062	12653.2728	8109.4099	14541.331	34410.3267	50270.1899	24098.3364	17968.5919	31797.8948	18891.588	25973.0044	21830.5331	10533.4006	9686.0596	23116.3643	16615.1702	10975.2816	13218.3125	12617.7469	16981.3714	6476.7683	13986.797	19462.59	25962.9863	19647.7293	17549.7846	7654.8143	14317.7096	12878.5968	13788.3609	9558.4972	11893.9152	15765.6614	13057.1925	11821.8981	14622.7591	24155.705	15299.9189
PWY-841	13833.0007	8406.7322	11509.7159	10248.4875	11341.9544	26105.5118	11160.672	9139.5653	11801.9015	13270.9111	12051.1133	15542.8352	7880.4292	12416.3845	13159.0888	4445.1918	13794.6673	11121.7644	11608.394	16299.0616	8180.0547	14797.0577	17071.3594	13142.3178	18234.1728	11727.0962	12835.3855	12049.9981	14041.886	8847.9478	13459.0437	30045.7252	44651.3487	20204.8965	20456.9167	26159.2229	16109.3132	22440.6772	22965.8763	13195.8324	10775.0056	22967.9554	13813.9509	11591.5696	11904.1734	12477.6075	15496.6188	6089.9938	14241.8554	17139.3955	25301.7037	19697.9504	12362.4613	10209.7048	15670.5677	12743.4531	12419.9919	9203.5197	11740.9125	14114.8411	11811.9099	12232.9375	15123.4578	21194.3411	14232.5788
PWY-922	6056.7002	2699.4738	4638.0292	4292.0753	3538.3216	7813.811	4422.9239	3310.7635	5121.467	5169.7084	4890.9213	5576.6385	3820.142	4904.8781	4072.6739	2686.9184	5508.3544	4975.6719	3531.7459	2907.5614	2880.9106	5481.8067	6360.1227	4813.9622	6780.7545	4818.3825	4974.7058	5374.8482	6710.9256	3906.9235	4796.697	9555.6517	13526.9581	6487.9066	10228.1972	9893.9533	4314.5921	4693.2107	9429.8061	6586.2669	5277.5339	4672.104	2274.3057	5360.8481	6214.4502	4847.4081	4720.6863	2817.497	5581.5196	5413.4982	4540.733	7856.6792	3513.5964	4772.9232	9583.4467	3411.9946	2308.5718	3307.8305	3665.0912	4660.5586	3520.399	5027.8193	6048.0398	4233.5049	4472.5053
PWY0-1061	13235.4247	6532.8844	10618.404	8875.3806	8192.672	17000.2388	8290.7862	7896.5821	11911.8381	13210.3575	11974.9696	14448.3113	7064.1671	8901.3875	8026.1031	4763.1009	10645.9758	9062.2661	8433.838	12140.392	6064.4617	14012.9404	15927.3184	12138.9113	18171.5168	10125.4135	13053.0674	12352.2058	13137.9331	8415.7412	10594.5939	24284.8215	39582.7227	12499.1299	18438.4554	23914.1292	12421.0372	19852.6183	17969.216	11242.6019	11141.2829	24388.6983	9046.0604	9889.7317	11637.7275	11257.7824	15266.0798	6322.2418	12128.371	11729.7049	11623.2926	13035.2385	10409.4333	7241.3504	16226.6437	11560.9623	8307.4189	8827.4649	8746.5821	11865.0955	8319.1865	11113.3736	13861.404	18810.7435	12537.4959
PWY0-1241	3614.9922	1836.8639	2719.6332	2014.8384	2520.6238	6543.4699	2757.1433	2391.2835	2613.0201	2913.203	3150.4863	4023.6879	1615.5012	2999.74	4085.9506	626.6635	3046.869	2860.5254	2968.5982	4184.4891	2053.6407	3364.405	6863.8233	3934.4064	4434.0863	2961.16	2470.8745	2486.6486	2609.0724	1756.6192	3859.7215	9084.3842	10640.0026	4288.9843	4506.7711	6358.3115	4366.0297	5843.752	5103.7854	3360.2739	1542.4545	5144.5107	4231.8639	1912.3644	2434.9414	2524.5576	4118.884	1278.9757	3825.4619	4705.7152	9447.7238	4764.2073	4785.1997	2142.3501	2727.8809	3675.1595	4133.8292	2323.0088	2910.3825	3724.3395	3305.2719	2854.4806	4681.7024	6455.726	4219.8931
PWY0-1261	9492.5307	5128.7558	6811.9858	7059.0989	7084.7947	13960.8305	6409.3721	5030.2012	6527.8784	8246.617	8162.5636	9882.8303	3041.8999	5977.6253	5779.4973	1287.1256	7964.7667	6135.4264	7477.073	11005.8741	5130.8039	9994.9293	12786.7299	9421.6899	12114.6412	7448.3707	9269.1403	8033.7939	8660.8355	5476.0317	9081.9773	18869.5353	31223.193	9665.7215	3620.7548	19092.5273	10199.1848	14581.3621	9313.4098	5633.2405	6362.1604	10187.7934	9604.2438	5718.9759	6306.7985	5733.4535	8937.7931	3532.0442	8632.8762	10782.7842	13158.2993	6347.2821	11079.3363	4533.9309	6923.9174	7714.4336	6395.9447	5503.1801	6004.0562	8781.8835	7131.4479	6982.1501	8462.9402	14335.9519	9794.002
